status,Domain name,name,redirect,dotgov,https,responseTime,title,description,keywords,robots,viewport,canonical,ogLocale,ogSiteName,ogType,ogTitle,ogDescription,ogUrl,ogImage,ogImageWidth,ogImageHeight,ogImageAlt,twitterSite,twitterCard,twitterTitle,twitterDescription,twitterImage,history,Domain type,Agency,Organization name,City,State,Security contact email
500,ioss.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Interagency OPSEC Support Staff,Greenbelt,MD,(blank)
500,iad.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,National Security Agency,Fort Meade,MD,Njsause@nsa.gov
200,fvap.gov,Department Of Defense,https://www.fvap.gov/,1.0,1.0,1567.0,True,False,False,False,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True,False,[],Federal - Executive,Department of Defense,Federal Voting Assistance Program,Alexandria,VA,tech@fvap.gov
500,tsunami.gov,Department Of Commerce,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Commerce,West Coast & Alaska Tsunami Warning Center,Palmer,AK,security@noaa.gov
500,time.gov,Department Of Commerce,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Commerce,National Institute of Standards and Technology,Boulder,CO,siirt@nist.gov
200,iwtsd.gov,Department Of Defense,https://iwtsd.gov/,1.0,1.0,713.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[{'time': 1707233536219, 'status': 500, 'title': False, 'description': False, 'keywords': False, 'robots': False, 'viewport': False, 'canonical': False, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': False, 'ogDescription': False, 'ogUrl': False, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': False, 'twitterTitle': False, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Defense,Irregular Warfare Technical Support Directorate,Alexandria,VA,webmanager@iwtsd.gov
200,cmts.gov,Department Of Defense,https://www.cmts.gov/,1.0,1.0,2696.0,True,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,[],Federal - Executive,Department of Defense,US Army Corps of Engineers,Mobile,AL,(blank)
500,lps.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,"National Security Agency, Laboratory for Physical Sciences",College Park,MD,(blank)
500,mtmc.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Department of Defense,Alexandria,VA,(blank)
200,tasefiling.gov,Department Of Commerce,https://itatasb2c.b2clogin.com/273317c2-6fdc-4d1f-8000-6d9fc6ca17a3/b2c_1_tasportalapp/oauth2/v2.0/authorize?client_id=380dcc7e-7e25-4594-90d9-ca2efc305ba3&redirect_uri=https%3A%2F%2Ftasefiling.powerappsportals.us%2Fsignin-aad-b2c_1&response_type=code%20id_token&scope=openid&state=OpenIdConnect.AuthenticationProperties%3DG2QUiqrWll-rLVNrbsqQPsePvcTCBTNIy6GhcDQ2j0j-J9FF8L1dP9tqjHuzEZ-z3MSdU2ffCn6z1h6XOyKcqawbFupYWGsd8eb-UFbB5uNvXV506BLPglje7qCMFKStCzZ3ESYl_yF6NASCOfgfbD2e-UahU305w1QT8AWtb8ijr40msjVot8Q8yT5zM_eYoFXvMJ4MySxPylKccFc9gBD0uENBFu1BKJZqohIBYqWk_VOjZAB8qAF32L1epQHj_TJKmm56PNnWkWVrHAFShB9A24ZfD-jVudfFhed_T0wFxk0x9_Y1hH24s1PDSQLVTQbR2DXnpHKTqDpsHQpTVjQhrzhHT_L6xAj0Hvt7Xq4ezVuDI49ZOk-6yjzsfTL41OyEK8392xDkUbL_IhQCoGg-SQWGpGGKkKyBXR5pv-Dv5gWgUFsaBBoSUaDWU4Z8&response_mode=form_post&nonce=638435207800310628.Yzk1M2YwNjEtMjIyYy00MDM5LThmMTYtM2ExODhiZjY5YTVjZjczYmVjZDgtOTY1MS00N2U3LTk5M2EtMjM3ZGQxNjIxYTFh&ui_locales=en-US&x-client-SKU=ID_NET461&x-client-ver=5.3.0.0,0.0,1.0,6372.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Commerce,International Trade Administration,Washington,DC,OpSec@trade.gov
500,jccs.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Defense Logistics Agency,Alexandria,VA,(blank)
200,nationalresourcedirectory.gov,Department Of Defense,http://nationalresourcedirectory.gov/,1.0,0.0,1118.0,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,(blank)
200,nrd.gov,Department Of Defense,http://nrd.gov/,1.0,0.0,258.0,True,True,True,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,Office of Warrior Care Policy,Arlington,VA,(blank)
500,nro.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,NRO,Chantilly,VA,bakersir@nro.mil
200,nsa.gov,Department Of Defense,https://www.nsa.gov/,1.0,1.0,1277.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,National Security Agency,Fort Meade,MD,ea_dns@nsa.gov
500,oea.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Office of Economic Adjustment,Arlington,VA,james.v.evans29.civ@mail.mil
500,oneaftac.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Air Force Technical Applications Center,Patrick SFB,FL,dco@aftac.gov
500,pretrialservices.gov,Court Services And Offender Supervision,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Court Services and Offender Supervision,Pretrial Services Agency for the District of Columbia,Washington,DC,PSAITSecurity@PSA.gov
500,psa.gov,Court Services And Offender Supervision,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Court Services and Offender Supervision,Court Services and Offender Supervision Agency,Washington,DC,PSAITSecurity@PSA.gov
500,usandc.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,AFTAC/LSCSS,Patrick AFB,FL,dco@aftac.gov
200,nbib.gov,Department Of Defense,https://www.dcsa.mil/,0.0,1.0,3607.0,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,Defense Counterintelligence and Security Agency,Washington,DC,kevin.crews@opm.gov
421,tak.gov,Department Of Defense,https://tak.gov/,1.0,1.0,2676.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,TAK Product Center,Fort Belvoir,VA,security@tak.gov
200,tswg.gov,Department Of Defense,https://tswg.gov/,1.0,1.0,2816.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[{'time': 1707233541616, 'status': 500, 'title': False, 'description': False, 'keywords': False, 'robots': False, 'viewport': False, 'canonical': False, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': False, 'ogDescription': False, 'ogUrl': False, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': False, 'twitterTitle': False, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Defense,Irregular Warfare Technical Support Directorate,Alexandria,VA,webmanager@iwtsd.gov
404,budgetlob.gov,Department Of Education,https://budgetlob.gov/,1.0,1.0,2850.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
500,ameslab.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Ames Laboratory,Ames,IA,cybersec@ameslab.gov
426,nsep.gov,Department Of Defense,https://dlnseo.org/NSEP,0.0,1.0,5030.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Defense,National Security Education Program (NSEP) at DLNSEO,Alexandria,VA,nsep@nsep.gov
500,anl.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Argonne National Laboratory,Argonne,IL,CIRC@JC3.DOE.GOV
200,fafsa.gov,Department Of Education,https://studentaid.gov/h/apply-for-aid/fafsa,1.0,1.0,2545.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Department of Education,Washington,DC,EDSOC@ed.gov
200,studentaid.gov,Department Of Education,https://studentaid.gov/,1.0,1.0,2719.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Department of Education,Washington,DC,EDSOC@ed.gov
200,nagb.gov,Department Of Education,https://www.nagb.gov/,1.0,1.0,2864.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
200,ed.gov,Department Of Education,https://www.ed.gov/,1.0,1.0,4143.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
200,g5.gov,Department Of Education,https://g5.gov/,1.0,1.0,3171.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
500,cebaf.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Thomas Jefferson National Accelerator Facility,Newport News,VA,security@jlab.org
200,biomassboard.gov,Department Of Energy,https://biomassboard.gov/,1.0,1.0,4817.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV
200,arm.gov,Department Of Energy,https://arm.gov/,1.0,1.0,4783.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Battelle Pacific Northwest National Laboratory,Richland,WA,security@arm.gov
500,icts.gov,Department Of Commerce,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Commerce,Bureau of Industry and Security,Washington,DC,bis.cirt@bis.doc.gov
200,collegenavigator.gov,Department Of Education,https://nces.ed.gov/collegenavigator/,1.0,1.0,7830.0,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
200,childstats.gov,Department Of Education,https://www.childstats.gov/,1.0,1.0,7918.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
200,nationsreportcard.gov,Department Of Education,https://www.nationsreportcard.gov/,1.0,1.0,7047.0,True,True,False,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Education,Office of Chief Information Officer,Washington,DC,EDSOC@ed.gov
500,mypay.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Defense Finance and Accounting Service,Indianapolis,IN,(blank)
500,inel.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov
500,citap.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV
200,cendi.gov,Department Of Energy,https://cendi.gov/,1.0,1.0,5676.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,CIRC@JC3.DOE.GOV
200,doe.gov,Department Of Energy,https://www.energy.gov/,1.0,1.0,6207.0,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,"[{'time': 1707404545713, 'status': 200, 'dotgov': True, 'https': True, 'title': True, 'description': False, 'keywords': False, 'robots': False, 'viewport': True, 'canonical': True, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': True, 'ogDescription': False, 'ogUrl': True, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': True, 'twitterTitle': True, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV
200,energy.gov,Department Of Energy,https://www.energy.gov/,1.0,1.0,5214.0,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,True,False,True,True,False,False,"[{'time': 1707350443340, 'status': 200, 'dotgov': True, 'https': True, 'title': True, 'description': False, 'keywords': False, 'robots': False, 'viewport': True, 'canonical': True, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': True, 'ogDescription': False, 'ogUrl': True, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': True, 'twitterTitle': True, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV
500,ntis.gov,Department Of Commerce,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Commerce,National Technical Information Service,Alexandria,VA,security@ntis.gov
200,driveelectric.gov,Department Of Energy,https://driveelectric.gov/,1.0,1.0,6409.0,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,[],Federal - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,circ@jc3.doe.gov
200,energycommunities.gov,Department Of Energy,https://energycommunities.gov/,1.0,1.0,5700.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV
500,nrelhub.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV
500,ntrc.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Knoxville,TN,security@ornl.gov
500,homeenergyscore.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov
200,fnal.gov,Department Of Energy,https://fnal.gov/,1.0,1.0,4821.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Fermi National Accelerator Laboratory,Batavia,IL,cst@fnal.gov
200,fueleconomy.gov,Department Of Energy,https://fueleconomy.gov/,1.0,1.0,5167.0,True,True,True,False,True,False,False,False,False,True,True,True,True,False,False,False,False,True,True,True,True,[],Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,casl.gov,Department Of Energy,https://casl.gov/,1.0,1.0,8279.0,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,isotopes.gov,Department Of Energy,https://isotopes.gov/,1.0,1.0,4385.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,The National Isotope Development Center ,Oak Ridge,TN,security@ornl.gov
500,nuclear.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV
200,bnl.gov,Department Of Energy,https://www.bnl.gov/world/,1.0,1.0,8546.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Brookhaven National Laboratory,Upton,NY,security@bnl.gov
500,pcast.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV
200,inl.gov,Department Of Energy,https://inl.gov/,1.0,1.0,4562.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True,False,False,False,[],Federal - Executive,Department of Energy,Idaho National Laboratory,Idaho Falls,ID,whoisresponse@inl.gov
200,llnl.gov,Department Of Energy,https://www.llnl.gov/,1.0,1.0,4052.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Lawrence Livermore National Laboratory,Livermore,CA,cybersecurity@llnl.gov
500,nccs.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
500,ncrc.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,lanl.gov,Department Of Energy,https://lanl.gov/,1.0,1.0,5152.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"[{'time': 1707848055228, 'status': 500, 'title': False, 'description': False, 'keywords': False, 'robots': False, 'viewport': False, 'canonical': False, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': False, 'ogDescription': False, 'ogUrl': False, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': False, 'twitterTitle': False, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Energy,Los Alamos National Laboratory,Los Alamos,NM,csirt@lanl.gov
200,energycodes.gov,Department Of Energy,https://www.energycodes.gov/,1.0,1.0,7220.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Department of Energy Bulding Energy Codes Program,Richland,WA,CIRC@JC3.DOE.GOV
500,pppo.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Portsmouth/Paducah Project Office,Lexington,KY,csnotifications@pppo.gov
500,pr100.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,"US Department of Energy, Office of the CIO",Washington,DC,CIRC@JC3.DOE.GOV
200,nnss.gov,Department Of Energy,https://nnss.gov/,1.0,1.0,3546.0,True,False,False,True,True,True,True,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Department of Energy,"National Nuclear Security Administration, National Security Technologies, LLC",N Las Vegas,NV,NetComm-1@nv.doe.gov
200,hydrogen.gov,Department Of Energy,https://www.hydrogen.energy.gov/interagency,1.0,1.0,6966.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Research and Special Programs Administration / Volpe,Washington,DC,DL-EEREActioNetWebTeam@ee.doe.gov
200,ornl.gov,Department Of Energy,https://www.ornl.gov/,1.0,1.0,2969.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,[],Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,lbl.gov,Department Of Energy,https://www.lbl.gov/,1.0,1.0,5335.0,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,True,[],Federal - Executive,Department of Energy,Lawrence Berkeley National Laboratory,Berkeley,CA,security@lbl.gov
200,energysavers.gov,Department Of Energy,https://www.energy.gov/energysaver/energy-saver,1.0,1.0,8867.0,True,True,False,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,True,True,True,[],Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV
500,rl.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Hanford Mission Integration Solutions,Richland,WA,jason_r_dandridge@rl.gov
200,nrel.gov,Department Of Energy,https://www.nrel.gov/,1.0,1.0,5615.0,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,"[{'time': 1707664568039, 'status': 200, 'dotgov': True, 'https': True, 'redirect': 'https://www.nrel.gov/', 'responseTime': 20672, 'title': False, 'description': False, 'keywords': False, 'robots': False, 'viewport': False, 'canonical': False, 'ogLocale': False, 'ogSiteName': False, 'ogType': False, 'ogTitle': False, 'ogDescription': False, 'ogUrl': False, 'ogImage': False, 'ogImageWidth': False, 'ogImageHeight': False, 'ogImageAlt': False, 'twitterSite': False, 'twitterCard': False, 'twitterTitle': False, 'twitterDescription': False, 'twitterImage': False}]",Federal - Executive,Department of Energy,National Renewable Energy Laboratory,Golden,CO,CIRC@JC3.DOE.GOV
500,solardecathlon.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Office of Energy Efficiency and Renewable Energy,Washington,DC,CIRC@JC3.DOE.GOV
200,nersc.gov,Department Of Energy,https://www.nersc.gov/,1.0,1.0,6877.0,True,True,False,True,False,False,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,[],Federal - Executive,Department of Energy,National Energy Research Scientific Computing Center,Berkeley,CA,security@lbl.gov
200,neup.gov,Department Of Energy,https://neup.inl.gov/SitePages/Home.aspx,1.0,1.0,5756.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Office of Nuclear Energy,Washington,DC,cyberops@Inl.gov
200,rideelectric.gov,Department Of Energy,https://driveelectric.gov/ride,1.0,1.0,3178.0,True,True,False,False,True,False,False,True,False,True,True,True,True,True,True,True,False,False,False,False,False,[],Federal - Executive,Department of Energy,Department of Energy,Washington,DC,CIRC@JC3.DOE.GOV
200,osti.gov,Department Of Energy,https://www.osti.gov/,1.0,1.0,5113.0,True,True,True,False,True,True,False,False,True,True,True,True,False,True,True,False,True,True,False,False,False,[],Federal - Executive,Department of Energy,OSTI,Oak Ridge,TN,security@osti.gov
200,orau.gov,Department Of Energy,https://orise.orau.gov/index.html,1.0,1.0,5210.0,True,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,True,True,False,False,False,[],Federal - Executive,Department of Energy,ORAU,Oak Ridge,TN,CIRC@JC3.DOE.GOV
500,altusandc.gov,Department Of Defense,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Defense,Air Force Technical Applications Center,Patrick AFB,FL,dco@aftac.gov
500,hanford.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Hanford Mission Integration Solutions,Richland,WA,jason_r_dandridge@rl.gov
500,unnpp.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,"Bechtel Bettis, Inc.",West Mifflin,PA,SecurityOperationsCenter@unnpp.gov
500,srs.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Savannah River Nuclear Solutions (SRNS),Aiken,SC,netsec@srs.gov
500,ymp.gov,Department Of Energy,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Energy,Office of Legacy Management,Las Vegas,NV,cybersoc@lm.doe.gov
500,acf.gov,Department Of Health And Human Services,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,Federal - Executive,Department of Health and Human Services,Administration for Children and Families,Washington,DC,responsibledisclosure@hhs.gov
200,smartgrid.gov,Department Of Energy,https://smartgrid.gov/,1.0,1.0,3045.0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Office of Electricity Delivery and Energy Reliability,Washington,DC,aws.master@nrel.gov
200,sns.gov,Department Of Energy,https://sns.gov/,1.0,1.0,3070.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,scidac.gov,Department Of Energy,https://scidac.gov/,1.0,1.0,4293.0,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Oak Ridge National Laboratory,Oak Ridge,TN,security@ornl.gov
200,pnnl.gov,Department Of Energy,https://www.pnnl.gov/,1.0,1.0,5352.0,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV
200,pnl.gov,Department Of Energy,https://www.pnnl.gov/,1.0,1.0,5305.0,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,[],Federal - Executive,Department of Energy,Pacific Northwest National Laboratory,Richland,WA,CIRC@JC3.DOE.GOV
200,988.gov,Department Of Health And Human Services,https://988lifeline.org/,0.0,1.0,1639.0,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,False,False,True,True,False,True,[],Federal - Executive,Department of Health and Human Services,Substance Abuse and Mental Health Services Administration,Rockville,MD,olexiy.karakcheyev@samhsa.hhs.gov
